feature	Feature1	Feature2	Feature3	Feature4_TP	Feature5	Feature6	Feature7	Feature8	Feature9	Feature10	Feature11	Feature12	Feature13	Feature14	Feature16	Feature17	Feature18	Feature20	Feature21	Feature22	Feature23	Feature24	Feature25	Feature26	Feature27	Feature28	Feature29	Feature30	Feature31	Feature32	Feature33	Feature34	Feature35	Feature36	Feature37	Feature38	Feature39	Feature40_TP	Feature41	Feature42_TP	Feature43	Feature44	Feature45	Feature46	Feature47	Feature48	Feature49	Feature50
Sample276	0.051868789892742	0.0159570967954202	0.0275547805487925	0.0144929920379022	0.0320951503586234	0.0532177403434888	0.0321938540501415	0.0256465091794433	0.0230637625847207	0.00977166546028821	0.0297920642232019	0.0178324669342633	0.00434296242679476	0.0069257090215174	0.00623478318089097	0.0171744423241429	0.0209909850628414	0.00552740672501152	0.0163519115614924	0.00736987563334869	0.00164506152530105	0.0215338553661907	0.040813976442719	0.0385108903072975	0.00559320918602356	0.0246265710337567	0.0103474369941436	0.0119431466736856	0.00888333223662565	0.0186878989274199	0.020481015989998	0.0358623412515628	0.0348259524906231	0.0509969072843324	0.0244456142659735	0.0297920642232019	0.0089655853128907	0.00878462854510759	0.015677436336119	0.0102980851483845	0.01103836283477	0.0123708626702639	0.0109232085279989	0.0405178653681648	0.0349411067973942	0.0129959860498783	0.0168783312495887	0.0192143186155162
Sample277	0.0352324535558106	0.0250597028812455	0.0336817293676147	0.0222994138262569	0.0103898520609124	0.0199112985764352	0.0178023136804888	0.0317898458580157	0.0142666625314022	0.0153521694631393	0.0236640511118692	0.0173991253915579	0.0196941971900878	0.00328753527897528	0.0124988369568589	0.00766057748968768	0.00536550569115777	0.0252147753000651	0.0483825946717117	0.0167168067487517	0.00635796917160314	0.0198802840926713	0.0295878175107775	0.0382098439971467	0.0080327512948547	0.00812579474614645	0.0162515894922929	0.00552057810997736	0.0123747790218032	0.026393325683094	0.0525385354960767	0.0281301367738734	0.0469249139348076	0.0163136184598207	0.0262072387805105	0.0372483950004652	0.0109791272524269	0.0135223149210681	0.0223304283100208	0.0185156468070589	0.00424898427565673	0.0285643395465682	0.0218962255373259	0.0170889805539187	0.0141115901125826	0.0151040535930279	0.0419936110163446	0.00787767887603511
Sample278	0.0413870679958109	0.045925293821031	0.00671036810053916	NA	0.0160583375353943	0.0366936891509251	0.0335518405026958	0.00554672045304682	0.00930918117993871	0.01923897443854	0.00705946239478686	0.0201311043016175	0.00810674527752996	0.0267638958923238	0.00864978084635972	0.0129552771420814	0.021876575772856	0.0330863814436988	0.0131492184166634	0.00868856910127613	0.00919281641518948	0.033668205267445	0.0421628330941391	0.00570187347271246	0.00938675768977154	0.033474263992863	0.0213723284589426	0.0237772002637601	0.0107055583569295	0.0117528412396726	0.0122183002986696	0.047438035762771	0.0395252317598231	0.00740855668903456	0.0222256700671037	0.0473216709980218	0.00896008688569101	NA	0.00880493386602537	NA	0.00488732011946783	0.0101237345331834	0.0177650207517164	0.0413870679958109	0.0616345370621776	0.0346379116403553	0.0468562119390249	0.0127225476125829
Sample279	0.0464208242950108	0.0125813449023861	0.0377440347071583	0.0187997107736804	0.0198120028922632	0.0572668112798265	0.0257411424439624	0.0102675343456255	0.0253073029645698	0.0182212581344902	0.0339840925524223	0.0112798264642082	0.00404916847433116	0.00274765003615329	0.00578452639190166	0.0109906001446132	0.00636297903109183	0.0299349240780911	0.048879248011569	0.0174981923355025	0.0253073029645698	0.00679681851048445	0.0370209689081706	0.0198120028922632	0.0105567606652205	0.00824295010845987	0.00795372378886479	0.0422270426608821	0.0228488792480116	0.0124367317425886	0.0348517715112075	0.010412147505423	0.0364425162689805	0.0174981923355025	0.0179320318148952	0.0348517715112075	0.0076644974692697	0.0118582791033984	0.0185104844540853	0.0112798264642082	0.00535068691250904	0.00607375271149675	0.0257411424439624	0.0102675343456255	0.029645697758496	0.0179320318148952	0.0393347794649313	0.0274765003615329
Sample280	0.0246068559791832	0.0436474714334201	0.0140739902703926	0.0357336802805747	0.0248840366557303	0.0366500735377305	0.00977486140966173	0.0304729041746804	0.0112229890259079	0.0169532752573821	0.0205792510464985	0.0150865482520647	0.0143624844439416	0.00282271750197986	0.00592261568050684	0.0104084172417694	0.0268243013915601	0.0136440773843195	0.0299751103065958	0.0292284195044688	0.00184975675981446	0.0203303541124562	0.0230455933929178	0.0183674623826225	0.00804389636836746	0.0167496323113474	0.0235660142550062	0.00586039144699627	0.00590564543500396	0.0133046724742618	0.0560810046385338	0.0277916053852246	0.0666930648263378	0.0474205226835615	0.00802692612286458	0.0063864690575857	0.0161500169702455	0.0230795338839235	0.010917524606856	0.024340988799638	0.0148150243240186	0.00606969114153185	0.0107591356488291	0.0384376060640344	0.0075517592487838	0.0178357280235321	0.048523588641249	0.0152223102160878
Sample281	0.0121358077159182	0.0330358407706474	0.0353780044387779	0.0297209236435756	0.0108513953817821	0.042064503942957	0.0040704537942107	0.0288615006847051	0.00196439533456108	0.0156679416347925	0.021334466638334	0.0289181659347405	0.0190867450535959	0.0230910893894319	0.0149974028427067	0.0155073900930255	0.0271615431836426	0.016489587760306	0.00962364829768145	0.0100486376729471	0.00683760683760684	0.0223261085139538	0.0219577843887236	0.0369740756481088	0.0249799310572791	0.0112197195070123	0.00900033054729187	0.0103130755064457	0.0137035463002314	0.022571657930774	0.0245171648486566	0.0384945931907258	0.0420550597346177	0.0326675166454172	0.00529820087831138	0.0125135760494877	0.014610190300798	0.0183217641781178	0.0210700288048354	0.0237710723898569	0.0108419511734429	0.0222977758889361	0.0111441658402984	0.027095433725268	0.034140813146338	0.0402795485668414	0.0359068801057751	0.00508098408650895
Sample282	0.0360584086619648	0.0306943478692759	0.0289063276050462	0.0323830336743816	0.013012814145227	0.0508592430714215	0.00675474322042316	0.0332770438064965	0.00546339525181285	0.00456938511969802	0.0133108175225986	0.0262242972087017	0.00437071620145028	0.0111254594218734	0.0148008344094566	0.00983411145326314	0.0143041621138373	0.0113241283401212	0.0507599086122976	0.0308930167875236	0.0119201350948644	0.0179795371014205	0.03208503029701	0.0386411045991855	0.00874143240290057	0.0201648952021456	0.00447005066057415	0.00307936823283997	0.00317870269196384	0.00536406079268898	0.0530446011721466	0.0324823681335055	0.0128141452269792	0.0510579119896692	0.0125161418496076	0.0187742127744114	0.00993344591238701	0.0191715506109069	0.0182775404787921	0.0240389391079766	0.00317870269196384	0.0452965133604847	0.0132114830634747	0.0342703883977352	0.0118208006357405	0.0110261249627496	0.0465878613290951	0.00794675672990961
Sample283	0.0138389647735442	0.0285765636232926	0.0161754133716751	0.0192307692307692	0.0147375988497484	0.045470884255931	0.0174335010783609	0.0409777138749101	0.00557153127246585	0.0199496764917326	0.0287562904385334	0.0316319194823868	0.0258806613946801	0.0336089144500359	0.01294033069734	0.0104241552839684	0.00449317038102085	0.0215672178289001	0.0235442127965492	0.0174335010783609	0.00718907260963336	0.0280373831775701	0.0161754133716751	0.0109633357296909	0.00521207764198418	0.00503235082674335	0.0165348670021567	0.037922358015816	0.0228253055355859	0.00790797987059669	0.0398993529834651	0.0343278217109993	0.048705966930266	0.0334291876347951	0.0170740474478792	0.00341480948957584	0.00161754133716751	0.0104241552839684	0.0375629043853343	0.0115025161754134	0.0152767792954709	0.0167145938173976	0.0213874910136592	0.0159956865564342	0.0404385334291876	0.00341480948957584	0.0492451473759885	0.0095255212077642
Sample284	0.0461730050771147	0.0339112941852668	0.0258645464124916	NA	0.0178177986397164	0.0493342274164192	0.0205000478973082	0.0190631286521697	0.0151355493821247	0.0117827378101351	0.022511734840502	0.013986013986014	0.0168598524762908	0.0252897787144362	0.0166682632436057	0.0110163808793946	0.00756777469106236	0.0304626879969346	0.0610211706102117	0.00795095315643261	0.0062266500622665	0.0165724686272631	0.0242360379346681	0.0136028355206437	0.0200210748155954	0.021841172526104	0.0062266500622665	0.0401379442475333	0.0113995593447648	0.0188715394194846	0.0157103170801801	0.0422454258070696	0.00785515854009005	0.00459814158444295	0.0234696810039276	0.0284510010537408	0.0111121754957371	NA	0.0360187757448031	NA	0.00565188236421113	0.0250981894817511	0.0074719800747198	0.0534533959191493	0.0230865025385573	0.0573809751891944	0.0144649870677268	0.0118785324264776
Sample285	0.00962962962962963	0.0294650205761317	0.0203292181069959	0.0593415637860082	0.0216460905349794	0.0221399176954733	0.0288065843621399	0.0319341563786008	0.0238683127572016	0.00905349794238683	0.00386831275720165	0.0270781893004115	0.0106172839506173	0.0297119341563786	0.0195061728395062	0.00534979423868313	0.0346502057613169	0.0123456790123457	0.0134979423868313	0.00641975308641975	0.00831275720164609	0.0137448559670782	0.0368724279835391	0.0188477366255144	0.00880658436213992	0.0209053497942387	0.00288065843621399	0.0176131687242798	0.00592592592592593	0.0128395061728395	0.0241152263374486	0.017283950617284	0.0263374485596708	0.0425514403292181	0.0246913580246914	0.0208230452674897	0.00806584362139918	0.03440329218107	0.00814814814814815	0.0376131687242798	0.02	0.0435390946502058	0.0211522633744856	0.0134979423868313	0.0103703703703704	0.0358847736625514	0.0353909465020576	0.0101234567901235
Sample286	0.0424072341752417	0.0318054256314312	0.0346117867165575	0.0350795135640786	0.0194886186467103	0.00218272528843156	0.0168381665107577	0.0349236046149049	0.0154349859681946	0.0244777050202682	0.0190208917991893	0.0113813532896788	0.0116931711880262	0.0173058933582788	0.0129404427814157	0.0123168069847209	0.0157468038665419	0.0174618023074524	0.0494231368880574	0.023074524477705	0.00732772061116308	0.0213595260367945	0.0277517929529155	0.0182413470533209	0.00342999688182102	0.00374181478016838	0.0165263486124104	0.00888681010289991	0.0219831618334892	0.0144995322731525	0.0506704084814468	0.00919862800124727	0.0240099781727471	0.0502026816339258	0.0251013408169629	0.0367945120049891	0.0194886186467103	0.0205799812909261	0.0144995322731525	0.0251013408169629	0.00826317430620518	0.0342999688182102	0.0121608980355472	0.0155908949173683	0.0263486124103524	0.00935453695042095	0.0138758964764577	0.0130963517305893
Sample287	0.0111594278828522	0.0133598784513019	0.00780636034997642	0.0247812647351601	0.0159794624613611	0.0160318541415623	0.0334258919683554	0.00733483522816577	0.0082254937915859	0.026195840100592	0.0305967412374915	0.0238906061717399	0.0143029286949232	0.0318541415623199	0.0235238644103316	0.0123120448472783	0.0291821658720595	0.024466914653953	0.0560590978152669	0.0331639335673495	0.00801592707078116	0.013097920050296	0.0204327552784618	0.00544873474092314	0.0187562215120239	0.0154555456593493	0.00864462723319537	0.0372504846230419	0.00791114371037879	0.00644417666474564	0.0372504846230419	0.0178655629486038	0.0036150259338817	0.0567401896578823	0.00848745219259182	0.0360454759784146	0.019070571593231	0.0146696704563315	0.016503379263373	0.0190181799130298	0.00943050243621313	0.0461570702572432	0.0112118195630534	0.0430135694451721	0.0046104678577042	0.0212186304814795	0.0275056321056216	0.022476030806308
Sample288	0.0331552267433895	0.0217588959882425	0.0468681886684353	0.0299044701017574	0.00491972748446238	0.0414751709449613	0.0181843091830761	0.010051190075851	0.0263423383028808	0.00794629401287848	0.016453063308797	0.0016565158365405	0.0295681849319334	0.0443771874104796	0.0273387388060631	0.00838221923302071	0.0110102255601639	0.0099889150444021	0.0059908580253833	0.0163658782647685	0.0327940315609859	0.0125421913338066	0.00144478072961427	0.0117948909564199	0.0126667413967044	0.026167968214824	0.0191433446673891	0.0245114523782835	0.0263174282903013	0.0204137553089464	0.021783806000822	0.0108483104783968	0.0659118932855061	0.0121560861388235	0.0176113788937463	0.0364059833850216	0.0254953978751759	0.016901443535229	0.0194173548057642	0.0205881253970033	0.0130403915853978	0.013812601975364	0.00550511278008195	0.0316606259886161	0.0122059061639826	0.0461333432973384	0.0100387350695612	0.0209493205794069
Sample289	0.0379120101853162	0.00650728533031546	0.0222096477578158	0.0189560050926581	0.0264535294949781	0.0268779176686943	0.0100438534446173	0.0147121233554958	0.0241901259018249	0.0011317017965766	0.0186730796435139	0.0181072287452256	0.00961946527090112	0.0383363983590324	0.0205120950629509	0.00396095628801811	0.0270193803932664	0.0138633470080634	0.0159852878766445	0.0162682133257887	0.00396095628801811	0.0182486914697977	0.041307115575046	0.0519168199179516	0.0178243032960815	0.0132974961097751	0.00381949356344603	0.00622435988117131	0.00452680718630641	0.0111755552411939	0.00792191257603621	0.0223511104823879	0.0520582826425237	0.0359315320413071	0.0196633187155185	0.0179657660206536	0.0200877068892347	0.0135804215589192	0.00749752440231999	0.0123072570377705	0.0391851747064648	0.037629084736172	0.02999009760928	0.048946102701938	0.0270193803932664	0.0135804215589192	0.0312632621304286	0.0193803932663743
Sample290	0.00964578217588848	0.0258054081077504	0.0115867017600612	0.0136158449616962	0.0312311605816877	0.00511696981281889	0.0116896293137673	0.0539340381420106	0.00692555397079798	0.00995456483700687	0.0231734035201223	0.0189827816906586	0.0206884382949316	0.0279521827993354	0.0189239659456837	0.00604331779617404	0.030775338558132	0.0184240321133968	0.0325839227161111	0.0373038862503492	0.0124542339984414	0.0135276213442339	0.0157479157170375	0.00189680777544149	0.00357305650722698	0.0218794571306739	0.00530812098398741	0.0236145216074343	0.00480818715170051	0.0168801188078049	0.065506035965828	0.0138952197503272	0.0449205252246026	0.0144686732638327	0.0256289608728257	0.0111308797365055	0.020556102868738	0.00893999323618933	0.0142040024114455	0.0119101883574233	0.0234233704362658	0.0334514549544913	0.0093811113235013	0.055727918363746	0.0318634298401682	0.0410239821200135	0.0215118587245806	0.018409328177153
Sample291	0.0295408014039193	0.0425075558155406	0.00350979818660427	0.0334893243638491	0.0377790777030321	0.0288583406454129	0.0127717656234766	0.00433850053621917	0.0331480939845959	0.0110168665301745	0.0140879399434533	0.00648337720581067	0.0144779175197426	0.0211075363166618	0.0146729063078873	0.0039485229599298	0.0103831529687043	0.00999317539241494	0.0462123427902896	0.00697084917617237	0.0179389685093107	0.0254947840499171	0.00779955152578727	0.0486497026420981	0.0226674466218192	0.00424100614214683	0.00604465243248513	0.00594715803841279	0.0126742712294043	0.0219849858633129	0.00892073705761919	0.0397289655844789	0.066637418348445	0.00502096129472555	0.0302232621624257	0.0331480939845959	0.0192551428292873	0.0189139124500341	0.0152578726723213	0.0261284976113873	0.0115530856975724	0.0430925221799747	0.0133567319879107	0.0258847616262065	0.00926196743687238	0.0473335283221215	0.0113580969094277	0.0161840694160086
Sample292	0.015872687816472	0.0163170404050842	0.0173504185181358	0.0119768523302676	0.0036994936447246	0.0483620956908133	0.0209672419138163	0.0162447039371706	0.00593159036891599	0.0208845716647721	0.0141262788054149	0.00840136405910923	0.00825669112328201	0.0258344528262891	0.0200062002686783	0.0208639041025111	0.027756536116565	0.0151389893562054	0.0130722331301023	0.0352795287795804	0.00790534256484448	0.00856670455719748	0.0428955254727705	0.0486204402190762	0.0254934380489821	0.00286245737315284	0.00462953394647101	0.0206675622610313	0.0181667872274465	0.0305156556784127	0.0279942130825669	0.0338224656401777	0.0720677896042162	0.0107367985946058	0.0220522889325204	0.00971375426268472	0.00703730494988116	0.00770900072336468	0.0351141882814922	0.0111294822775654	0.00316213702593779	0.00501188384830009	0.041903482484241	0.0172884158313527	0.0198718611139816	0.0416348041748476	0.0367675932623747	0.0203162137025938
Sample293	0.0449726951493736	0.0201306349716244	0.0285362458507335	0.0178820002141557	0.032979976442874	0.0543420066388264	0.0125816468572652	0.0171324552949995	0.00305171859942178	0.0179355391369526	0.00524681443409359	0.0124210300888746	0.0165435271442339	0.0326587429060927	0.0167576828354213	0.0109219402505622	0.0125816468572652	0.00840561087910911	0.0269836170896242	0.0137595031587964	0.0169718385266088	0.00524681443409359	0.0318021201413428	0.0170789163722026	0.0223257308062962	0.00294464075382803	0.00647820965842167	0.0240389763357961	0.00894100010707785	0.00428311382374987	0.0155262876110933	0.0270906949352179	0.0480244137487954	0.0444373059214049	0.0259128386336867	0.0103865510225934	0.0219509583467181	0.0131705750080308	0.0248420601777492	0.0136524253132027	0.0274119284719991	0.00165970660670307	0.0374772459578113	0.00594282043045294	0.0523610664953421	0.0395117250240925	0.0369418567298426	0.00776314380554663
Sample294	0.0432481168019079	0.00317017130558706	0.0100049443038711	0.00568594945176395	0.011895413431056	0.0262193525870343	0.00280661955035919	0.0144693598580694	0.0291132245586482	0.0201262251694151	0.0420120408341331	0.0149056219643428	0.0163016607044179	0.00260303056743158	0.0152255475089434	0.00292295611203211	0.0183230084634849	0.0203443562225518	0.0292441031905302	0.0257249221999244	0.01429485501556	0.00951051391676119	0.0237908268621121	0.0484978041473984	0.0309600674752058	0.0237181165110665	0.00606404327720094	0.0189919436931042	0.0153709682110345	0.0136840880667772	0.0198353837652328	0.00964139254864322	0.0542128377395806	0.00113428147631097	0.0146147805601605	0.0349445947125033	0.0224093301922462	0.00399906930750662	0.0346246691679027	0.000698019370037519	0.0222348253497368	0.0585318325916878	0.0269609981676992	0.040354244830294	0.0571357938516127	0.0201553093098333	0.00978681325073437	0.00949597184655208
Sample295	0.00968536454378785	0.0188336821052242	0.0195744365636401	0.038908127928295	0.0265190096112891	0.0240374821755958	0.0234448786088631	0.0308894609159429	0.0117224393044316	0.0153150984277487	0.0149817589214615	0.0209263134502491	0.0132224670827238	0.0349636104372303	0.0140928535713624	0.00638900720383711	0.0103520435563622	0.0293153576918091	0.00601862997462916	0.0163151169466101	0.0120557788107187	0.021667067908665	0.0125743069316098	0.0297968480897794	0.00720383710809459	0.00703716735495102	0.00911127983851553	0.041889664623419	0.00464823422655975	0.00335191392433193	0.041334098779607	0.0356302894498046	0.0533898775903257	0.0316487342358192	0.0242226707901998	0.0275931035759921	0.00792607270505009	0.0209077945887887	0.0263708587196059	0.0290005370469824	0.0142410044630456	0.0150373155058427	0.0241671142058186	0.03122280042223	0.00312968758680716	0.0471305024167114	0.0204633419137391	0.011740958165892
Sample296	0.0103185812931576	0.0243055555555556	0.00827840552416824	0.0336432831136221	0.00821955430006278	0.0527503138731952	0.0341729441305713	0.029170590081607	0.00329566854990584	0.0232854676710609	0.0337413684871312	0.0204213747645951	0.0176161330822348	0.0244428750784683	0.00547316384180791	0.00413920276208412	0.0367820150659134	0.00935734463276836	0.00459039548022599	0.0106913057124922	0.0182046453232894	0.0219122724419335	0.0184204331450094	0.051141713747646	0.00468848085373509	0.0102793471437539	0.00827840552416824	0.0223438480853735	0.0151639987445072	0.0286605461393597	0.0158505963590709	0.0414312617702448	0.0305241682360326	0.0383906151914626	0.023932831136221	0.0172826428123038	0.0110444130571249	0.0199505649717514	0.0166548964218456	0.021853421217828	0.0131238229755179	0.0507297551789077	0.0133003766478343	0.0273854362837414	0.0115348399246704	0.0316031073446328	0.0138104205900816	0.00780759573132454
Sample297	0.0441447671738128	0.0303135085292762	0.0243199631166436	0.0408022130013831	0.00656984785615491	0.045643153526971	0.012448132780083	0.0378054402950668	0.00726141078838174	0.0145228215767635	0.016597510373444	0.0160212079299216	0.00726141078838174	0.00449515905947441	0.00829875518672199	0.00357307514983864	0.00587828492392808	0.0149838635315814	0.0381512217611803	0.00875979714153988	0.0201705855232826	0.0126786537574919	0.0239741816505302	0.0191332411249424	0.00945136007376671	0.0276625172890733	0.018787459658829	0.0240894421392347	0.0108344859382204	0.0107192254495159	0.0628169663439373	0.020746887966805	0.0111802674043338	0.0194790225910558	0.00403411710465652	0.0229368372521899	0.020516366989396	0.0223605348086676	0.0228215767634855	0.0296219455970493	0.0118718303365606	0.0252420470262794	0.0070308898109728	0.0109497464269248	0.0635085292761641	0.0334255417242969	0.0336560627017059	0.012448132780083
Sample298	0.004911131898971	0.0315715622076707	0.012511693171188	0.0308699719363891	0.00876987839101964	0.0285313376987839	0.021866230121609	0.0221000935453695	0.00795135640785781	0.00502806361085126	0.031688493919551	0.0222170252572498	0.0204630495790458	0.0159027128157156	0.010289990645463	0.00771749298409729	0.0178905519176801	0.0336763330215154	0.0445509822263798	0.0246725912067353	0.0118101028999065	0.0252572497661366	0.00502806361085126	0.0436155285313377	0.0083021515434986	0.00900374181478017	0.0157857811038354	0.0287652011225444	0.00456033676333021	0.00304022450888681	0.0629092609915809	0.0302853133769878	0.0273620205799813	0.00771749298409729	0.0295837231057063	0.0250233863423761	0.00760056127221703	0.017422825070159	0.0232694106641721	0.0210477081384471	0.0170720299345182	0.0213985032740879	0.0209307764265669	0.0266604303086997	0.0137979420018709	0.019176800748363	0.0463049579045837	0.024087932647334
Sample299	0.0117379173214458	0.0148380958489679	0.0130207498155928	0.0364538233753461	0.0320173609997541	0.0454657216467293	0.0337812556792064	0.0132773163144222	0.0145066974546465	0.00425472777225447	0.00530237430914125	0.02872475759811	0.00796425173449643	0.0144425558299392	0.00925777449942807	0.0105406069935751	0.0194990539110356	0.00534513539227949	0.04241899447313	0.0203328950322312	0.018494168457287	0.0148060250366142	0.0214446831938253	0.0346364773419711	0.0172968581294164	0.00905465935452145	0.0200442577210481	0.0278481553937761	0.00636071111681259	0.00747249927840672	0.0388163732187336	0.0155971050746715	0.0237324011417209	0.0489186791101419	0.0153832996589804	0.00812460579626482	0.00821012796254129	0.0222892145858055	0.0221288605240371	0.0261804731513849	0.0119944838202752	0.0424617555562682	0.0240637995360422	0.0429855788247116	0.0133842190222678	0.0278909164769144	0.0290989170755695	0.0180986284382583
Sample300	0.0282736445282182	0.0174076948663932	0.0210111985807739	0.042743097904424	0.0343718815833241	0.0590974609158443	0.0155782237498614	0.0261669808182725	0.0182947111653177	0.00498946668145027	0.00526665927486418	0.0256125956314447	0.00210666370994567	0.028329083046901	0.0138041911520124	0.0134715600399157	0.00870384743319659	0.0316553941678678	0.0263332963743209	0.0086484089145138	0.0175740104224415	0.0216764608049673	0.0372546845548287	0.0228406696973057	0.010865949661825	0.0155782237498614	0.012141035591529	0.0115866504047012	0.011642088923384	0.0307129393502606	0.0211220756181395	0.00848209335846546	0.0173522563477104	0.021232952655505	0.0256125956314447	0.0186273422774143	0.00626455261115423	0.0248364563698858	0.035148020844883	0.0332631112096685	0.0205676904313117	0.0400266104889677	0.0141368222641091	0.00959086373212108	0.0379199467790221	0.0153564696751303	0.0186827807960971	0.00803858520900321
Sample301	0.0241535606728926	0.0290816171326012	0.0309676634319959	0.02771271256046	0.0028594895506951	0.0461168740303593	0.0156967724272199	0.00383293280199556	0.0255528853466371	0.0145712286679037	0.030785142822377	0.007422504791166	0.00343747148115475	0.025765826057859	0.0207160891917379	0.013324004502175	0.0176132388282177	0.0182216408602805	0.0165789553737109	0.034709335929182	0.00684452286070635	0.0275910321540474	0.0311806041432178	0.00845678824567274	0.00389377300520184	0.00450217503726462	0.0153013111063791	0.0136890457214127	0.0205335685821191	0.0121984607428589	0.00288990965229824	0.035804459586895	0.0424360417363794	0.00748334499437228	0.0291120372342044	0.0266784291059532	0.00574939920299334	0.0153013111063791	0.0370516837526237	0.0194688650260092	0.0040154534116144	0.0437136860037113	0.0324278283089466	0.0256441456514465	0.0197426459404374	0.0363520214157515	0.042131840720348	0.0206856690901348
Sample302	0.0187232278568468	0.0328174658007462	0.0225922343512505	0.0360646676799779	0.0051817051264336	0.0569296669890839	0.0221776979411358	0.0231449495647368	0.0344065220395191	0.0198286582838193	0.015476025977615	0.0193450324720188	0.0134724333287274	0.0112615724747824	0.0145087743540141	0.0127815393118696	0.0310902307586016	0.00573442033991986	0.00248721846068813	0.0282575652894846	0.0173414398231311	0.0153378471742435	0.0134033439270416	0.00683985076689236	0.020864999309106	0.00884344341578002	0.00435263230620423	0.0176177974298743	0.0131960757219842	0.0260467044355396	0.0339919856294044	0.0266685090507116	0.0452535581041868	0.0331629128091751	0.00863617521072267	0.0067016719635208	0.00711620837363548	0.0210031781124775	0.0213486251209065	0.0288102805029708	0.029708442724886	0.0200359264888766	0.0280502970844272	0.037308276910322	0.0257703468287965	0.0326101975956888	0.0187232278568468	0.00497443692137626
Sample303	0.0139577222615556	0.0340851623343785	0.0389400222514413	0.0209365833923334	0.0325680186102963	0.00758571862041064	0.012137149792657	0.0495600283200162	0.0141600080914332	0.0272074441185395	0.019014868008496	0.0349954485688278	0.00616971781126732	0.037524021442298	0.00677657530090017	0.00718114696065541	0.00627086072620613	0.0150702943258825	0.048042884595934	0.0394457368261353	0.00809143319510468	0.00525943157681804	0.0245777283301305	0.0125417214524123	0.0122382927075958	0.019014868008496	0.01952058258319	0.00374228785273592	0.0106200060685749	0.0321634469505411	0.0234651562658036	0.0344897339941337	0.0245777283301305	0.0605846060483463	0.0331748760999292	0.0158794376453929	0.00627086072620613	0.0114291493880854	0.0103165773237585	0.0152725801557601	0.00182057246889855	0.025892586224335	0.00748457570547183	0.018509153433802	0.0236674420956812	0.0184080105188632	0.0262971578840902	0.0230605846060483
Sample304	0.0560433128475271	0.00629206906643254	0.026558384547849	0.0340942347088089	0.0174860989171788	0.00943810359964881	0.0368012876792508	0.0248024582967515	0.0297044190810653	0.0115598478197249	0.0149985367281241	0.0302165642376354	0.0101697395376061	0.0377524143985953	0.00987708516242318	0.0204858062628036	0.00914544922446591	0.0125109745390694	0.0292654375182909	0.0163154814164472	0.00475563359672227	0.0157301726660814	0.0191688615744805	0.0240708223587943	0.016900790166813	0.0197541703248464	0.00607257828504536	0.0308750365817969	0.0134621012584138	0.00585308750365818	0.0158033362598771	0.027363184079602	0.0305092186128183	0.0318993268949371	0.00417032484635645	0.0416300848697688	0.0202663154814164	0.0192420251682763	0.0111208662569505	0.0221685689201054	0.0245098039215686	0.0420690664325432	0.0367281240854551	0.00834064969271291	0.0226807140766754	0.021729587357331	0.0111208662569505	0.00848697688030436
Sample305	0.0169617300964698	0.0190819463585286	0.00816283260892611	0.0326513304357044	0.0190819463585286	0.0377398494646454	0.0204600869288667	0.00593660553376444	0.00975299480547016	0.0208841301812785	0.00954097317926429	0.0202480653026609	0.0228983356302343	0.0259726492102194	0.0114491678151171	0.0114491678151171	0.0120852326937348	0.0191879571716315	0.00508851902894095	0.0186579031061168	0.0155835895261317	0.00614862715997032	0.00879889748754373	0.0297890384819252	0.00243824870136754	0.0191879571716315	0.00795081098272024	0.00614862715997032	0.0201420544895579	0.0110251245627054	0.0532174281776741	0.0346655358846602	0.0241704653874695	0.0244884978267783	0.0111311353758083	0.0364677197074102	0.0055125622813527	0.0248065302660871	0.0339234601929397	0.0262906816495283	0.0164316760309552	0.0456906604473656	0.0206721085550726	0.0288349411639987	0.031697233117778	0.048340930774939	0.0408141630446305	0.018339870666808
Sample306	0.0144927536231884	0.0191040843214756	0.0399648660518226	0.000219587176108915	0.0366710584101888	0.0546772068511199	0.0241545893719807	0.0028546332894159	0.01822573561704	0.0215195432586737	0.0241545893719807	0.0349143610013175	0.0043917435221783	0.0303030303030303	0.0101010101010101	0.023276240667545	0.0114185331576636	0.0219587176108915	0.0193236714975845	0.0329380764163373	0.0256916996047431	0.00834431269213878	0.0158102766798419	0.0164690382081686	0.00592885375494071	0.0316205533596838	0.00790513833992095	0.0195432586736935	0.0281071585419412	0.0177865612648221	0.0384277558190602	0.00307422046552481	0.0105401844532279	0.0263504611330698	0.0169082125603865	0.00834431269213878	0.0140535792709706	0.00109793588054458	0.0461133069828722	0.00351339481774264	0.010320597277119	0.00153711023276241	0.0379885814668423	0.0505050505050505	0.0478700043917435	0.0287659200702679	0.018006148440931	0.0147123407992973
